Transaction_ID,Transaction_Date,Region,Country,Business_Unit,Product_Category,Product_Name,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Discount_Percentage,Customer_Rating,Quarter,Year
TX-2025-03423,2026-02-10,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,6,348.0,1983.6,626.4,1357.2,0.6842,5.0,4.4,Q1,2026
TX-2025-03424,2024-04-29,North America,United States,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,17566,0.05,834.39,351.32,483.07,0.5789,5.0,4.3,Q2,2024
TX-2025-03425,2026-04-29,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Online Partner,3,3486.4,10459.2,7112.25,3346.95,0.32,0.0,4.8,Q2,2026
TX-2025-03426,2025-07-10,Europe,Italy,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Distributor,6342,0.05,285.39,126.84,158.55,0.5556,10.0,4.1,Q3,2025
TX-2025-03427,2024-11-11,Latin America,Mexico,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Online Partner,15415,0.05,732.21,308.3,423.91,0.5789,5.0,5.0,Q4,2024
TX-2025-03428,2025-06-15,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,1,3419.15,3419.15,2325.02,1094.13,0.32,0.0,4.9,Q2,2025
TX-2025-03429,2025-10-25,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,6,1006.57,6039.42,4348.38,1691.04,0.28,0.0,5.0,Q4,2025
TX-2025-03430,2024-10-25,Asia-Pacific,Australia,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,21,9.84,196.31,41.37,154.94,0.7893,5.0,4.8,Q4,2024
TX-2025-03431,2024-10-16,Latin America,Brazil,Enterprise Solutions,Analytics Tools,InsightEngine Pro,SMB,Direct Sales,15,358.57,5109.62,1613.55,3496.07,0.6842,5.0,3.9,Q4,2024
TX-2025-03432,2024-12-19,Europe,France,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Distributor,11,10.06,110.66,22.11,88.55,0.8002,0.0,4.3,Q4,2024
TX-2025-03433,2025-03-03,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Direct Sales,4,3560.91,12819.28,9685.68,3133.6,0.2444,10.0,4.0,Q1,2025
TX-2025-03434,2024-04-12,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Direct Sales,17,203.16,2935.66,2763.01,172.65,0.0588,15.0,3.7,Q2,2024
TX-2025-03435,2025-09-07,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,SMB,Online Partner,19,842.42,15205.68,6402.43,8803.25,0.5789,5.0,4.2,Q3,2025
TX-2025-03436,2025-09-02,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Government,Distributor,3,345.64,1036.92,311.07,725.85,0.7,0.0,4.8,Q3,2025
TX-2025-03437,2025-12-26,Europe,France,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,713,2.5,1604.25,891.25,713.0,0.4444,10.0,4.9,Q4,2025
TX-2025-03438,2024-09-01,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Distributor,556,2.47,1373.32,689.44,683.88,0.498,0.0,5.0,Q3,2024
TX-2025-03439,2025-05-27,Europe,France,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Online Partner,24,204.84,4916.16,3932.88,983.28,0.2,0.0,2.9,Q2,2025
TX-2025-03440,2025-04-15,Latin America,Mexico,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Distributor,12325,0.05,585.44,246.5,338.94,0.5789,5.0,3.6,Q2,2025
TX-2025-03441,2025-10-25,Europe,Italy,Consumer Hardware,Workstations,ROCm Dev Station,Government,Direct Sales,1,3426.53,3426.53,2330.04,1096.49,0.32,0.0,4.7,Q4,2025
TX-2025-03442,2025-02-24,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Online Partner,205,2.53,492.72,258.3,234.42,0.4758,5.0,5.0,Q1,2025
TX-2025-03443,2025-02-03,Latin America,Mexico,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Online Partner,4,850.02,3230.08,1360.04,1870.04,0.5789,5.0,4.2,Q1,2025
TX-2025-03444,2024-03-25,Latin America,Brazil,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,1,3482.99,3482.99,2368.43,1114.56,0.32,0.0,5.0,Q1,2024
TX-2025-03445,2026-02-07,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Distributor,1,15045.33,15045.33,9779.46,5265.87,0.35,0.0,4.0,Q1,2026
TX-2025-03446,2024-08-05,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Distributor,24,204.29,4412.66,3922.32,490.34,0.1111,10.0,3.4,Q3,2024
TX-2025-03447,2025-06-07,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Online Partner,1,15339.25,15339.25,9970.51,5368.74,0.35,0.0,5.0,Q2,2025
TX-2025-03448,2025-06-18,Europe,Germany,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,4215,0.05,210.75,84.3,126.45,0.6,0.0,4.2,Q2,2025
TX-2025-03449,2024-11-14,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Government,Distributor,14,10.25,143.5,28.7,114.8,0.8,0.0,4.0,Q4,2024
TX-2025-03450,2025-08-19,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Online Partner,2,969.99,1939.98,1396.78,543.2,0.28,0.0,4.9,Q3,2025
TX-2025-03451,2024-09-30,Europe,Germany,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,13,1235.74,14458.16,4819.36,9638.8,0.6667,10.0,4.3,Q3,2024
TX-2025-03452,2024-09-21,Asia-Pacific,Singapore,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Online Partner,402,2.49,950.93,502.5,448.43,0.4716,5.0,4.7,Q3,2024
TX-2025-03453,2026-05-10,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Direct Sales,5,200.3,1001.5,801.2,200.3,0.2,0.0,3.0,Q2,2026
TX-2025-03454,2025-05-14,Europe,United Kingdom,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,2,1003.88,2007.76,1445.58,562.18,0.28,0.0,4.7,Q2,2025
TX-2025-03455,2024-08-23,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Online Partner,24,451.66,10839.84,2710.08,8129.76,0.75,0.0,4.8,Q3,2024
TX-2025-03456,2025-12-09,Europe,United Kingdom,Cloud Services,AI Training API,Qwen API Credits,SMB,Direct Sales,22,9.92,196.42,43.56,152.86,0.7782,10.0,5.0,Q4,2025
TX-2025-03457,2026-02-17,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,9,197.08,1773.72,1418.94,354.78,0.2,0.0,3.7,Q1,2026
TX-2025-03458,2024-11-18,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,15,611.21,9168.15,3208.8,5959.35,0.65,0.0,4.0,Q4,2024
TX-2025-03459,2024-09-30,Europe,Italy,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Online Partner,4,1219.01,4876.04,1462.8,3413.24,0.7,0.0,4.2,Q3,2024
TX-2025-03460,2025-02-10,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,48,1228.86,20444.06,17695.68,2748.38,0.1344,65.3,4.1,Q1,2025
TX-2025-03461,2025-10-27,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,20,193.39,3867.8,3094.2,773.6,0.2,0.0,3.2,Q4,2025
TX-2025-03462,2026-03-13,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,9,1009.14,9082.26,6539.22,2543.04,0.28,0.0,4.7,Q1,2026
TX-2025-03463,2025-07-16,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Direct Sales,20,608.41,12168.2,4258.8,7909.4,0.65,0.0,3.2,Q3,2025
TX-2025-03464,2025-05-06,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,20,599.99,11399.81,4200.0,7199.81,0.6316,5.0,4.3,Q2,2025
TX-2025-03465,2025-10-11,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Online Partner,11708,0.05,585.4,234.16,351.24,0.6,0.0,4.3,Q4,2025
TX-2025-03466,2024-09-17,Europe,United Kingdom,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,20,199.49,3790.31,3191.8,598.51,0.1579,5.0,3.0,Q3,2024
TX-2025-03467,2026-04-06,North America,United States,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,8,595.0,4284.0,1666.0,2618.0,0.6111,10.0,4.0,Q2,2026
TX-2025-03468,2024-02-14,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Distributor,1,15404.43,15404.43,10012.88,5391.55,0.35,0.0,4.9,Q1,2024
TX-2025-03469,2024-07-26,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,5,982.22,3928.88,3536.0,392.88,0.1,20.0,5.0,Q3,2024
TX-2025-03470,2025-09-05,Europe,United Kingdom,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Online Partner,3,9.9,29.7,5.94,23.76,0.8,0.0,4.6,Q3,2025
TX-2025-03471,2024-02-14,Europe,United Kingdom,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,17,607.41,10325.97,3614.03,6711.94,0.65,0.0,4.2,Q1,2024
TX-2025-03472,2025-07-24,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Online Partner,5,1021.31,4595.89,3676.7,919.19,0.2,10.0,3.9,Q3,2025
TX-2025-03473,2024-05-12,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,20,998.39,16972.63,14376.8,2595.83,0.1529,15.0,4.1,Q2,2024
TX-2025-03474,2025-09-30,Asia-Pacific,Japan,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,212,2.47,523.64,262.88,260.76,0.498,0.0,4.8,Q3,2025
TX-2025-03475,2024-09-27,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,14,1010.52,12025.19,10185.98,1839.21,0.1529,15.0,4.5,Q3,2024
TX-2025-03476,2026-03-01,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,22,993.48,21856.56,15736.82,6119.74,0.28,0.0,4.4,Q1,2026
TX-2025-03477,2026-02-10,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Online Partner,8,1009.59,8076.72,5815.2,2261.52,0.28,0.0,4.8,Q1,2026
TX-2025-03478,2024-12-13,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,SMB,Distributor,18,10.14,173.39,36.54,136.85,0.7893,5.0,4.1,Q4,2024
TX-2025-03479,2024-09-04,Asia-Pacific,Japan,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Online Partner,16914,0.05,845.7,338.28,507.42,0.6,0.0,4.8,Q3,2024
TX-2025-03480,2026-03-01,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,4,602.87,2290.91,844.0,1446.91,0.6316,5.0,4.3,Q1,2026
TX-2025-03481,2024-05-26,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,13,975.41,12046.31,9129.9,2916.41,0.2421,5.0,4.4,Q2,2024
TX-2025-03482,2025-10-23,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Online Partner,265,2.57,681.05,339.2,341.85,0.5019,0.0,4.1,Q4,2025
TX-2025-03483,2026-04-14,Latin America,Mexico,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Online Partner,7,343.73,2406.11,721.84,1684.27,0.7,0.0,4.6,Q2,2026
TX-2025-03484,2025-05-25,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Online Partner,2,14594.66,29189.32,18973.06,10216.26,0.35,0.0,4.9,Q2,2025
TX-2025-03485,2025-04-22,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,23,194.77,4031.74,3583.86,447.88,0.1111,10.0,2.9,Q2,2025
TX-2025-03486,2025-08-28,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Government,Online Partner,20,584.21,11684.2,4089.4,7594.8,0.65,0.0,3.6,Q3,2025
TX-2025-03487,2025-10-08,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,3,194.38,583.14,466.5,116.64,0.2,0.0,3.2,Q4,2025
TX-2025-03488,2025-02-14,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,8,596.58,4295.38,1670.4,2624.98,0.6111,10.0,4.8,Q1,2025
TX-2025-03489,2024-12-29,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,2,15078.65,30157.3,19602.24,10555.06,0.35,0.0,4.9,Q4,2024
TX-2025-03490,2025-01-13,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,2,15368.37,27663.07,19978.88,7684.19,0.2778,10.0,5.0,Q1,2025
TX-2025-03491,2025-07-03,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,23,853.93,19640.39,7856.11,11784.28,0.6,0.0,4.2,Q3,2025
TX-2025-03492,2025-03-26,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,17,974.94,16573.98,11933.32,4640.66,0.28,0.0,5.0,Q1,2025
TX-2025-03493,2024-01-24,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Direct Sales,2,14798.52,29597.04,19238.08,10358.96,0.35,0.0,4.8,Q1,2024
TX-2025-03494,2024-06-17,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,18,1209.23,21766.14,6529.86,15236.28,0.7,0.0,4.7,Q2,2024
TX-2025-03495,2024-08-27,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,SMB,Distributor,23,605.4,13227.99,4873.47,8354.52,0.6316,5.0,4.7,Q3,2024
TX-2025-03496,2024-12-25,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Government,Distributor,21,1013.76,21288.96,15328.11,5960.85,0.28,0.0,5.0,Q4,2024
TX-2025-03497,2025-04-07,Latin America,Brazil,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Distributor,822,2.44,1905.4,1002.84,902.56,0.4737,5.0,4.8,Q2,2025
TX-2025-03498,2024-04-12,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Online Partner,1,14949.62,14202.14,9717.25,4484.89,0.3158,5.0,4.6,Q2,2024
TX-2025-03499,2026-01-24,Latin America,Brazil,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Government,Online Partner,4,341.39,1297.28,409.68,887.6,0.6842,5.0,3.9,Q1,2026
TX-2025-03500,2024-09-10,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Online Partner,2,14826.79,28170.9,19274.82,8896.08,0.3158,5.0,4.6,Q3,2024
TX-2025-03501,2024-01-07,Europe,Italy,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,2,3421.9,6159.42,4653.78,1505.64,0.2444,10.0,4.2,Q1,2024
TX-2025-03502,2024-07-03,North America,Canada,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Online Partner,3,449.43,1280.88,337.08,943.8,0.7368,5.0,4.4,Q3,2024
TX-2025-03503,2024-05-26,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Direct Sales,8,195.0,1404.0,1248.0,156.0,0.1111,10.0,3.1,Q2,2024
TX-2025-03504,2025-07-29,Latin America,Brazil,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Online Partner,14363,0.05,718.15,287.26,430.89,0.6,0.0,4.3,Q3,2025
TX-2025-03505,2024-03-08,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Distributor,23,865.62,18913.8,7963.75,10950.05,0.5789,5.0,4.3,Q1,2024
TX-2025-03506,2025-06-09,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Online Partner,20,197.49,3949.8,3159.8,790.0,0.2,0.0,3.2,Q2,2025
TX-2025-03507,2025-11-22,North America,United States,Enterprise Solutions,Security Systems,Network Shield Pro,SMB,Direct Sales,19,597.59,11354.21,3974.04,7380.17,0.65,0.0,3.9,Q4,2025
TX-2025-03508,2025-09-05,Europe,France,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Direct Sales,2,15044.58,30089.16,19557.96,10531.2,0.35,0.0,5.0,Q3,2025
TX-2025-03509,2024-03-13,Europe,United Kingdom,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,9648,0.05,482.4,192.96,289.44,0.6,0.0,4.2,Q1,2024
TX-2025-03510,2025-10-23,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,24,193.34,3944.14,3712.08,232.06,0.0588,15.0,2.6,Q4,2025
TX-2025-03511,2024-04-29,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Online Partner,1056,2.46,2467.87,1298.88,1168.99,0.4737,5.0,4.9,Q2,2024
TX-2025-03512,2024-11-10,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,9,1218.84,10969.56,3290.85,7678.71,0.7,0.0,4.2,Q4,2024
TX-2025-03513,2024-08-22,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,2280,2.54,1580.28,2895.6,-1315.32,-0.8323,72.7,4.3,Q3,2024
TX-2025-03514,2024-09-11,Asia-Pacific,Australia,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Online Partner,5,10.15,50.75,10.15,40.6,0.8,0.0,4.3,Q3,2024
TX-2025-03515,2024-07-13,Latin America,Brazil,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Distributor,20,443.44,8868.8,2217.2,6651.6,0.75,0.0,5.0,Q3,2024
TX-2025-03516,2026-04-25,Europe,Italy,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,354,2.47,874.38,438.96,435.42,0.498,0.0,5.0,Q2,2026
TX-2025-03517,2024-04-14,Europe,Italy,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,2661,0.05,133.05,53.22,79.83,0.6,0.0,4.1,Q2,2024
TX-2025-03518,2026-01-21,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Direct Sales,13,982.03,11489.75,9191.78,2297.97,0.2,10.0,4.8,Q1,2026
TX-2025-03519,2024-04-05,Asia-Pacific,Australia,Enterprise Solutions,AI Software,ExecuDeck Core,Government,Direct Sales,2,445.21,890.42,222.6,667.82,0.75,0.0,4.6,Q2,2024
TX-2025-03520,2024-09-14,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Online Partner,16,993.67,15898.72,11447.04,4451.68,0.28,0.0,4.9,Q3,2024
TX-2025-03521,2024-03-09,Latin America,Brazil,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,404,2.53,1022.12,509.04,513.08,0.502,0.0,4.6,Q1,2024
TX-2025-03522,2025-05-26,Asia-Pacific,Japan,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Online Partner,593,2.52,1494.36,747.18,747.18,0.5,0.0,4.7,Q2,2025
TX-2025-03523,2024-10-18,Asia-Pacific,Australia,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Online Partner,5,198.65,993.25,794.6,198.65,0.2,0.0,2.8,Q4,2024
TX-2025-03524,2025-10-05,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Distributor,2,15295.01,29060.52,19883.52,9177.0,0.3158,5.0,5.0,Q4,2025
TX-2025-03525,2026-05-30,Latin America,Mexico,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,11145,0.05,529.39,222.9,306.49,0.5789,5.0,3.9,Q2,2026
TX-2025-03526,2024-02-08,Europe,France,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Online Partner,12,854.46,9740.84,4101.36,5639.48,0.579,5.0,4.5,Q1,2024
TX-2025-03527,2025-01-16,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,5,1014.8,4059.2,3653.3,405.9,0.1,20.0,4.3,Q1,2025
TX-2025-03528,2025-01-07,Asia-Pacific,Australia,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,657,2.56,1681.92,840.96,840.96,0.5,0.0,4.6,Q1,2025
TX-2025-03529,2025-04-23,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,23,196.31,4063.62,3612.15,451.47,0.1111,10.0,3.3,Q2,2025
TX-2025-03530,2024-01-18,Asia-Pacific,India,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Distributor,172,2.5,408.5,215.0,193.5,0.4737,5.0,4.0,Q1,2024
TX-2025-03531,2024-03-21,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,7,9.74,64.77,13.65,51.12,0.7893,5.0,3.6,Q1,2024
TX-2025-03532,2025-04-29,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,7,201.14,1267.18,1126.37,140.81,0.1111,10.0,3.2,Q2,2025
TX-2025-03533,2024-01-13,Europe,Italy,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Direct Sales,9,341.76,2768.26,922.77,1845.49,0.6667,10.0,3.9,Q1,2024
TX-2025-03534,2024-07-25,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,2,10.18,20.36,4.08,16.28,0.7996,0.0,5.0,Q3,2024
TX-2025-03535,2025-05-26,Europe,United Kingdom,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,10,863.72,8205.34,3454.9,4750.44,0.5789,5.0,3.8,Q2,2025
TX-2025-03536,2026-05-04,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,2,15176.03,30352.06,19728.84,10623.22,0.35,0.0,4.7,Q2,2026
TX-2025-03537,2026-04-05,Asia-Pacific,Japan,Enterprise Solutions,AI Software,Qwen Enterprise Suite,SMB,Direct Sales,3,1182.11,3369.01,1063.89,2305.12,0.6842,5.0,4.6,Q2,2026
TX-2025-03538,2024-04-24,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Distributor,1268,2.49,2683.72,1585.0,1098.72,0.4094,15.0,4.3,Q2,2024
TX-2025-03539,2024-07-13,North America,United States,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Online Partner,5,837.76,3769.92,1675.5,2094.42,0.5556,10.0,4.2,Q3,2024
TX-2025-03540,2025-05-10,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,11,347.76,3825.36,1147.63,2677.73,0.7,0.0,4.7,Q2,2025
TX-2025-03541,2025-03-17,North America,Canada,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Distributor,14,458.75,6422.5,1605.66,4816.84,0.75,0.0,4.0,Q1,2025
TX-2025-03542,2026-01-16,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Online Partner,16,839.0,13424.0,5369.6,8054.4,0.6,0.0,4.1,Q1,2026
TX-2025-03543,2024-05-29,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,8,193.07,1544.56,1235.68,308.88,0.2,0.0,3.5,Q2,2024
TX-2025-03544,2024-09-11,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Distributor,1,15409.05,14638.6,10015.88,4622.72,0.3158,5.0,4.6,Q3,2024
TX-2025-03545,2024-05-31,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,15,605.97,9089.55,3181.35,5908.2,0.65,0.0,4.7,Q2,2024
TX-2025-03546,2024-03-14,Europe,France,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,11,978.78,10766.58,7751.92,3014.66,0.28,0.0,5.0,Q1,2024
